,price,proc_cores,proc_speed,mem_type,mem_cap,num_USB,storage_type,storage_cap,graphics,form,brand
2530,118,2.0,2.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2531,131,1.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2532,296,4.0,3.1,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2533,255,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2534,358,4.0,3.2,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2535,400,6.0,3.4,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2536,145,4.0,2.4,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2537,89,1.0,2.5,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,TOWER,DELL
2538,89,2.0,2.0,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,SMALL,DELL
2539,95,2.0,2.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2540,212,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2541,355,4.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2542,240,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2543,214,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2544,271,4.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2545,262,4.0,3.1,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2546,87,2.0,1.8,ddr2,2.0,7.0,hdd,80.0,INTEGRATED,TOWER,DELL
2547,242,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2548,303,4.0,3.1,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2549,260,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2550,107,1.0,2.5,ddr2,2.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2551,266,4.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2552,134,1.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2553,361,6.0,3.4,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2554,79,1.0,2.2,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,TOWER,DELL
2555,108,2.0,1.8,ddr2,4.0,7.0,hdd,320.0,INTEGRATED,TOWER,DELL
2556,260,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2557,427,4.0,3.2,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2558,189,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2559,271,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2560,151,1.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2561,154,1.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2562,241,4.0,3.1,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2563,264,4.0,3.1,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2564,141,1.0,3.2,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2565,220,4.0,3.1,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2566,311,4.0,3.1,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2567,216,4.0,3.2,ddr3,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2568,249,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2569,87,2.0,1.8,ddr2,2.0,7.0,hdd,80.0,INTEGRATED,TOWER,DELL
2570,340,2.0,2.2,ddr3,8.0,8.0,hdd,750.0,NVIDIA,TOWER,DELL
2572,127,2.0,3.0,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2573,107,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,NVIDIA,TOWER,DELL
2574,133,2.0,2.3,ddr2,4.0,8.0,hdd,1024.0,NVIDIA,TOWER,DELL
2575,404,4.0,3.2,ddr3,8.0,10.0,hdd,2048.0,NVIDIA,TOWER,DELL
2576,124,2.0,2.3,ddr2,4.0,8.0,hdd,320.0,NVIDIA,TOWER,DELL
2579,167,2.0,3.1,ddr3,4.0,8.0,hdd,500.0,INTEGRATED,SMALL,DELL
2580,130,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,NVIDIA,TOWER,DELL
2581,133,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,NVIDIA,TOWER,DELL
2582,134,2.0,3.0,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2583,200,4.0,3.1,ddr3,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2585,102,2.0,2.3,ddr2,4.0,8.0,hdd,160.0,NVIDIA,TOWER,DELL
2586,145,2.0,3.0,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2587,167,4.0,2.4,ddr2,4.0,8.0,hdd,1024.0,NVIDIA,TOWER,DELL
2588,157,2.0,3.0,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2589,115,2.0,3.0,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2590,365,2.0,2.2,ddr3,8.0,8.0,hdd,1024.0,NVIDIA,TOWER,DELL
2591,880,2.0,2.4,ddr3,8.0,10.0,hdd,2048.0,NVIDIA,TOWER,DELL
2592,156,2.0,3.0,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2594,153,4.0,2.4,ddr2,4.0,8.0,hdd,250.0,NVIDIA,TOWER,DELL
2595,340,6.0,2.8,ddr3,8.0,10.0,ssd,1024.0,NVIDIA,TOWER,DELL
2596,138,2.0,3.3,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2597,109,2.0,2.9,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2598,126,2.0,3.0,ddr2,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2599,131,4.0,2.4,ddr2,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2600,105,2.0,3.0,ddr2,4.0,7.0,hdd,160.0,INTEGRATED,SMALL,DELL
2601,137,2.0,3.0,ddr2,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2602,109,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2603,95,2.0,3.0,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,TOWER,DELL
2604,110,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2605,92,2.0,2.3,ddr2,4.0,7.0,hdd,160.0,INTEGRATED,SMALL,DELL
2606,94,2.0,3.0,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,TOWER,DELL
2607,92,2.0,3.0,ddr2,4.0,7.0,hdd,160.0,INTEGRATED,SMALL,DELL
2608,105,2.0,3.0,ddr2,4.0,7.0,hdd,320.0,INTEGRATED,SMALL,DELL
2609,180,4.0,3.2,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2610,165,4.0,2.4,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2611,104,2.0,2.8,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2612,98,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2613,120,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2614,92,2.0,3.0,ddr2,2.0,7.0,hdd,80.0,INTEGRATED,SMALL,DELL
2615,121,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2616,120,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2617,190,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,LENOVO
2618,152,4.0,2.4,ddr2,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2619,137,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2620,112,2.0,2.3,ddr2,4.0,7.0,hdd,320.0,INTEGRATED,SMALL,DELL
2621,100,2.0,3.0,ddr2,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2622,89,2.0,3.0,ddr2,2.0,7.0,hdd,80.0,INTEGRATED,SMALL,DELL
2623,169,2.0,3.0,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2624,120,2.0,2.8,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2625,112,2.0,3.0,ddr2,4.0,7.0,hdd,320.0,INTEGRATED,SMALL,DELL
2626,107,2.0,2.8,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2627,95,2.0,2.3,ddr2,4.0,7.0,hdd,320.0,INTEGRATED,SMALL,DELL
2628,112,2.0,2.9,ddr2,4.0,7.0,hdd,500.0,INTEGRATED,SMALL,DELL
2629,97,2.0,2.3,ddr2,4.0,7.0,hdd,160.0,INTEGRATED,SMALL,DELL
2630,131,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2631,131,2.0,2.8,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2632,102,2.0,2.9,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2633,93,2.0,2.4,ddr2,4.0,7.0,hdd,250.0,INTEGRATED,TOWER,DELL
2634,107,2.0,2.3,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2635,126,2.0,2.3,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2636,173,4.0,2.4,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2637,131,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2638,150,4.0,2.4,ddr2,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2639,95,2.0,2.3,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2640,112,2.0,2.5,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2641,100,2.0,1.8,ddr2,4.0,7.0,hdd,320.0,INTEGRATED,TOWER,DELL
2642,92,2.0,2.8,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2643,110,2.0,2.3,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2644,101,2.0,2.3,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2645,120,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2646,100,2.0,2.4,ddr2,4.0,7.0,hdd,250.0,INTEGRATED,TOWER,DELL
2647,102,2.0,2.3,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2648,100,2.0,2.4,ddr2,4.0,7.0,hdd,320.0,INTEGRATED,TOWER,DELL
2649,109,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2650,130,2.0,2.3,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2651,89,2.0,2.8,ddr2,4.0,7.0,hdd,160.0,INTEGRATED,SMALL,DELL
2652,100,2.0,2.5,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2653,110,2.0,2.4,ddr2,4.0,7.0,hdd,320.0,INTEGRATED,TOWER,DELL
2654,122,2.0,2.5,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2655,173,4.0,2.4,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2656,126,2.0,2.3,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2657,156,4.0,2.4,ddr2,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2658,137,4.0,2.4,ddr2,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2659,129,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2660,109,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2661,114,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2662,110,2.0,1.8,ddr2,4.0,7.0,hdd,160.0,INTEGRATED,TOWER,DELL
2663,104,2.0,2.4,ddr2,4.0,7.0,hdd,160.0,INTEGRATED,TOWER,DELL
2664,100,2.0,2.4,ddr2,4.0,7.0,hdd,160.0,INTEGRATED,TOWER,DELL
2665,136,4.0,2.4,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2666,137,4.0,2.4,ddr2,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2667,121,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2668,93,2.0,2.5,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2669,129,2.0,2.8,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2670,101,2.0,2.4,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2671,99,2.0,1.8,ddr2,4.0,7.0,hdd,160.0,INTEGRATED,TOWER,DELL
2672,115,2.0,2.4,ddr2,4.0,7.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2673,80,2.0,2.3,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,TOWER,DELL
2674,98,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2675,79,2.0,1.8,ddr2,2.0,7.0,hdd,80.0,INTEGRATED,TOWER,DELL
2676,126,2.0,2.4,ddr2,4.0,7.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2677,104,2.0,2.8,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2678,136,4.0,2.4,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2679,156,4.0,2.4,ddr2,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2680,115,2.0,2.3,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2681,161,4.0,2.4,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2682,131,2.0,2.8,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2683,114,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2684,115,2.0,2.3,ddr2,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2685,126,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2686,137,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2687,97,2.0,2.3,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2688,115,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2689,115,2.0,2.3,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2690,149,1.0,2.7,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2692,115,2.0,3.0,ddr3,4.0,10.0,hdd,160.0,INTEGRATED,TOWER,HP
2694,156,2.0,3.0,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2695,187,4.0,2.4,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,TOWER,HP
2696,218,2.0,3.0,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,TOWER,HP
2697,104,2.0,3.0,ddr3,4.0,10.0,hdd,160.0,INTEGRATED,SMALL,HP
2698,116,2.0,2.9,ddr2,4.0,7.0,hdd,500.0,INTEGRATED,SMALL,DELL
2699,117,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,HP
2700,328,6.0,3.4,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2701,178,4.0,2.4,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,HP
2702,246,4.0,3.1,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2703,131,2.0,2.8,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2704,145,4.0,3.1,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2705,159,4.0,2.4,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2706,182,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2707,221,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2708,175,4.0,3.2,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,HP
2709,210,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2710,232,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2711,198,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2712,94,2.0,3.0,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2713,248,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2714,182,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2715,264,4.0,3.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2716,177,4.0,3.2,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,HP
2717,279,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2718,107,2.0,3.0,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2719,210,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2720,259,4.0,3.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2721,264,4.0,3.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2722,145,2.0,3.3,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2723,249,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2724,209,4.0,3.4,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2725,243,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2726,236,4.0,3.4,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2727,259,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2728,281,6.0,2.9,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2729,246,4.0,3.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2730,136,2.0,3.3,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,HP
2731,236,4.0,3.4,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2732,265,4.0,3.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2733,265,4.0,3.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2734,204,4.0,3.2,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2738,283,4.0,3.1,ddr3,4.0,8.0,hdd,500.0,INTEGRATED,SMALL,DELL
2739,105,2.0,3.2,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,HP
2741,121,2.0,2.9,ddr2,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2742,362,6.0,3.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2743,244,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,HP
2744,206,4.0,3.2,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2745,144,2.0,3.3,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,HP
2746,227,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,HP
2747,227,4.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2748,242,4.0,3.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2750,244,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2751,236,4.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2752,274,4.0,3.1,ddr3,8.0,2.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2753,232,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2754,221,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2755,216,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2756,204,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2757,252,4.0,2.4,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2758,474,6.0,3.1,ddr3,16.0,10.0,ssd,512.0,INTEGRATED,SMALL,HP
2759,183,2.0,3.1,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2760,174,4.0,2.4,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,HP
2762,177,4.0,2.4,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2763,202,4.0,3.2,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2764,149,2.0,3.1,ddr3,4.0,6.0,hdd,250.0,INTEGRATED,SMALL,LENOVO
2765,253,4.0,3.2,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,DELL
2766,157,4.0,2.4,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2767,110,2.0,3.0,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2768,175,2.0,3.1,ddr3,8.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2769,112,2.0,3.0,ddr3,4.0,8.0,hdd,160.0,INTEGRATED,SMALL,DELL
2770,296,4.0,3.1,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,TOWER,HP
2771,301,4.0,3.2,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2772,298,4.0,3.2,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2773,238,2.0,3.1,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2774,356,6.0,3.4,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,TOWER,HP
2775,314,6.0,3.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,HP
2776,178,4.0,3.2,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,HP
2777,232,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2778,237,4.0,3.2,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,HP
2780,179,4.0,3.2,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,LENOVO
2782,219,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,LENOVO
2783,221,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,LENOVO
2785,224,4.0,3.2,ddr3,8.0,8.0,hdd,500.0,INTEGRATED,SMALL,HP
2786,193,4.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,HP
2787,186,4.0,3.1,ddr3,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,LENOVO
2789,129,2.0,3.0,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,LENOVO
2790,230,4.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,LENOVO
2791,303,6.0,3.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2793,221,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,HP
2794,373,6.0,3.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2795,373,6.0,3.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2796,359,6.0,3.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2797,362,6.0,3.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2798,354,6.0,3.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2799,299,6.0,3.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2800,104,1.0,2.8,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,HP
2801,143,2.0,3.1,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2802,183,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2803,109,1.0,3.2,ddr3,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2804,172,2.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2805,140,1.0,3.2,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2806,206,4.0,3.1,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2807,119,1.0,3.2,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2808,167,2.0,3.1,ddr3,8.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2809,147,1.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2810,236,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2811,110,1.0,3.2,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2812,191,4.0,2.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2813,211,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2814,103,1.0,3.2,ddr3,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2815,144,1.0,3.2,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2816,144,2.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2817,180,4.0,2.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2818,124,1.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
